"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
84151	"Primates other"	"Carpolestidae"	NA	"Carpodaptes"	"hazelae"	"Carpodaptes hazelae"	NA	"bra"	NA	"Carpodaptes hazelae"	12	2	3.48	61.92	58.44	2.23946496	1.7579799936	1.49648419971612	54.5	41.7	-100.8	-115	1.40285714285714
84126	"Primates other"	"Plesiadapidae"	NA	"Plesiadapis"	"churchilli"	"Plesiadapis churchilli"	NA	"bra"	NA	"Plesiadapis churchilli"	10	2	2.48	60.92	58.44	4.05521073	3.18334042305	2.01375537988108	54.5	38.6	-100.8	-121.5	0.777142857142856
84133	"Primates other"	"Plesiadapidae"	NA	"Plesiadapis"	"simonsi"	"Plesiadapis simonsi"	NA	"bra"	NA	"Plesiadapis simonsi"	1	1	0	58.44	58.44	0	0	0	44.7	44.7	-107	-107	0
84135	"Primates other"	"Plesiadapidae"	NA	"Chiromyoides"	"caesor"	"Chiromyoides caesor"	NA	"bra"	NA	"Chiromyoides caesor"	4	1	0.49	58.44	57.95	0.2402595	0.1886037075	0.490162728081195	44.7	39.7	-105	-108.9	0.391999999999996
84154	"Primates other"	"Carpolestidae"	NA	"Carpodaptes"	"stonleyi"	"Carpodaptes stonleyi"	NA	"bra"	NA	"Carpodaptes stonleyi"	3	2	0	58.44	58.44	1.12293594	0.8815047129	1.0596867178558	54.5	44.7	-105.7	-115	0
84156	"Primates other"	"Carpolestidae"	NA	"Carpomegodon"	"jepseni"	"Carpomegodon jepseni"	NA	"bra"	NA	"Carpomegodon jepseni"	1	1	0	58.44	58.44	0	0	0	44.7	44.7	-107	-107	0
84072	"Primates other"	"Micromomyidae"	NA	"Micromomys"	"silvercouleei"	"Micromomys silvercouleei"	NA	"bra"	NA	"Micromomys silvercouleei"	1	1	0	57.95	57.95	0	0	0	44.7	44.7	-107	-107	0
84095	"Primates other"	"Paromomyidae"	NA	"Phenacolemur"	"pagei"	"Phenacolemur pagei"	NA	"bra"	NA	"Phenacolemur pagei"	6	1	1.94	58.44	56.5	0.4879116	0.383010606	0.698506692881321	46.6	41.1	-104.8	-112	1.11499999999999
84129	"Primates other"	"Plesiadapidae"	NA	"Plesiadapis"	"fodinatus"	"Plesiadapis fodinatus"	NA	"bra"	NA	"Plesiadapis fodinatus"	6	1	1.65	58.44	56.79	0.65350584	0.5130020844	0.808397080647871	46.8	41.7	-100.8	-111.2	1.405
84138	"Primates other"	"Plesiadapidae"	NA	"Chiromyoides"	"potior"	"Chiromyoides potior"	NA	"bra"	NA	"Chiromyoides potior"	6	1	1.16	57.95	56.79	1.45030491	1.13848935435	1.20428605821042	44.7	29.8	-103.3	-111.2	0.83166666666667
84158	"Primates other"	"Carpolestidae"	NA	"Carpolestes"	"dubius"	"Carpolestes dubius"	NA	"bra"	NA	"Carpolestes dubius"	2	1	1.16	57.95	56.79	0.098568	0.07737588	0.313955410846827	44.7	42.2	-107	-110.2	0.580000000000005
84157	"Primates other"	"Carpolestidae"	NA	"Carpolestes"	"nigridens"	"Carpolestes nigridens"	NA	"bra"	NA	"Carpolestes nigridens"	5	1	0.64	57.14	56.5	0.18185796	0.1427584986	0.426448074213028	44.7	41.1	-104.8	-108.9	0.299999999999997
84045	"Primates other"	"Microsyopidae"	"Navajoviinae"	"Navajovius"	"kohlhaasae"	"Navajovius kohlhaasae"	NA	"bra"	NA	"Navajovius kohlhaasae"	5	1	4.11	62.06	57.95	1.15743474	0.9085862709	1.07584141024595	42	29.8	-103.3	-111	0.779999999999994
84083	"Primates other"	"Paromomyidae"	NA	"Paromomys"	"depressidens"	"Paromomys depressidens"	NA	"bra"	NA	"Paromomys depressidens"	11	1	5.52	64.15	58.63	1.6460856	1.292177196	1.28299867497983	46.6	38.6	-104.8	-121.5	2.41090909090909
84108	"Primates other"	"Palaechthonidae"	"Plesiolestinae"	"Plesiolestes"	"nacimienti"	"Plesiolestes nacimienti"	NA	"bra"	NA	"Plesiolestes nacimienti"	4	1	5.03	64.15	59.12	0.34695936	0.2723630976	0.589032562767119	41.1	36.7	-104.8	-111.2	2.46666666666667
84112	"Primates other"	"Palaechthonidae"	"Plesiolestinae"	"Torrejonia"	"sirokyi"	"Torrejonia sirokyi"	NA	"bra"	NA	"Torrejonia sirokyi"	7	2	2.94	62.06	59.12	1.68403428	1.3219669098	1.29770346381598	54.5	41.1	-104.8	-115	2.135
84117	"Primates other"	"Picrodontidae"	NA	"Picrodus"	"canacius"	"Picrodus canacius"	NA	"bra"	NA	"Picrodus canacius"	5	2	1.45	62.06	60.61	1.68403428	1.3219669098	1.29770346381598	54.5	41.1	-104.8	-115	1.38
84142	"Primates other"	"Plesiadapidae"	NA	"Nannodectes"	"simpsoni"	"Nannodectes simpsoni"	NA	"bra"	NA	"Nannodectes simpsoni"	3	2	0	59.12	59.12	1.68403428	1.3219669098	1.29770346381598	54.5	41.1	-104.8	-115	0
84105	"Primates other"	"Palaechthonidae"	"Palaechthoninae"	"Palenochtha"	"weissae"	"Palenochtha weissae"	NA	"bra"	NA	"Palenochtha weissae"	1	1	0	62.37	62.37	0	0	0	41.1	41.1	-104.8	-104.8	0
84141	"Primates other"	"Plesiadapidae"	NA	"Nannodectes"	"gildeyi"	"Nannodectes gildeyi"	NA	"bra"	NA	"Nannodectes gildeyi"	3	1	0.49	58.44	57.95	0.0961038	0.075441483	0.31000612897167	41.7	39.7	-105	-108.9	0.326666666666661
84054	"Primates other"	"Microsyopidae"	"Microsyopinae"	"Arctodontomys"	"simplicidens"	"Arctodontomys simplicidens"	NA	"bra"	NA	"Arctodontomys simplicidens"	4	1	0.89	57.14	56.25	0.2525805	0.1982756925	0.502573875166627	44.7	39.7	-104.8	-108.9	0.420000000000002
84079	"Primates other"	"Micromomyidae"	NA	"Tinimomys"	"graybulliensis"	"Tinimomys graybulliensis"	NA	"bra"	NA	"Tinimomys graybulliensis"	7	1	2.22	57.14	54.92	0.18185796	0.1427584986	0.426448074213028	44.7	41.1	-104.8	-108.9	1.42857142857142
84097	"Primates other"	"Paromomyidae"	NA	"Phenacolemur"	"simonsi"	"Phenacolemur simonsi"	NA	"bra"	NA	"Phenacolemur simonsi"	5	1	1.87	56.79	54.92	0.2402595	0.1886037075	0.490162728081195	44.7	39.7	-105	-108.9	0.603999999999999
84127	"Primates other"	"Plesiadapidae"	NA	"Plesiadapis"	"cookei"	"Plesiadapis cookei"	NA	"bra"	NA	"Plesiadapis cookei"	6	1	0.29	56.79	56.5	0.23952024	0.1880233884	0.489408050608079	44.7	41.1	-104.8	-110.2	0.241666666666667
84128	"Primates other"	"Plesiadapidae"	NA	"Plesiadapis"	"dubius"	"Plesiadapis dubius"	NA	"bra"	NA	"Plesiadapis dubius"	10	1	1.1	57.35	56.25	0.332667	0.261143595	0.576772918920436	44.7	39.7	-104.8	-110.2	0.527777777777779
84136	"Primates other"	"Plesiadapidae"	NA	"Chiromyoides"	"major"	"Chiromyoides major"	NA	"bra"	NA	"Chiromyoides major"	2	1	0.29	56.79	56.5	0.09758232	0.0766021212	0.31238168960424	44.7	41.1	-104.8	-107	0.144999999999996
84102	"Primates other"	"Palaechthonidae"	"Palaechthoninae"	"Palaechthon"	"woodi"	"Palaechthon woodi"	NA	"bra"	NA	"Palaechthon woodi"	6	1	2.23	64.15	61.92	0.61506432	0.4828254912	0.784260364929913	46.6	36.2	-107.2	-112	0.447142857142858
84147	"Primates other"	"Carpolestidae"	NA	"Elphidotarsius"	"shotgunesis"	"Elphidotarsius shotgunesis"	NA	"bra"	NA	"Elphidotarsius shotgunesis"	1	1	0	61.92	61.92	0	0	0	43	43	-108.6	-108.6	0
84140	"Primates other"	"Plesiadapidae"	NA	"Nannodectes"	"gazini"	"Nannodectes gazini"	NA	"bra"	NA	"Nannodectes gazini"	2	1	1.31	61.92	60.61	0.0295704	0.023212764	0.171960460571609	43	42	-108.6	-111	0.655000000000001
84153	"Primates other"	"Carpolestidae"	NA	"Carpodaptes"	"rosei"	"Carpodaptes rosei"	NA	"bra"	NA	"Carpodaptes rosei"	3	2	0.2	59.12	58.92	2.0120193	1.5794351505	1.41845666130481	54.5	43	-100.8	-115	0.0999999999999943
84130	"Primates other"	"Plesiadapidae"	NA	"Plesiadapis"	"gingerichi"	"Plesiadapis gingerichi"	NA	"bra"	NA	"Plesiadapis gingerichi"	2	1	0.85	57.35	56.5	0	0	0	44.7	44.7	-107	-107	0.424999999999997
84051	"Primates other"	"Microsyopidae"	"Uintasoricinae"	"Niptomomys"	"doreenae"	"Niptomomys doreenae"	NA	"bra"	NA	"Niptomomys doreenae"	9	1	3.25	56.5	53.25	0.36026604	0.2828088414	0.600221659056052	44.7	36.1	-104.8	-108.2	1.6625
84081	"Primates other"	"Micromomyidae"	NA	"Dryomomys"	"szalayi"	"Dryomomys szalayi"	NA	"bra"	NA	"Dryomomys szalayi"	1	1	0	56.5	56.5	0	0	0	44.7	44.7	-107	-107	0
84087	"Primates other"	"Paromomyidae"	"Phenacolemurinae"	"Ignacius"	"graybullianus"	"Ignacius graybullianus"	NA	"bra"	NA	"Ignacius graybullianus"	5	1	1.58	56.5	54.92	0.09758232	0.0766021212	0.31238168960424	44.7	41.1	-104.8	-107	0.670000000000002
84089	"Primates other"	"Paromomyidae"	"Phenacolemurinae"	"Ignacius"	"clarkforkensis"	"Ignacius clarkforkensis"	NA	"bra"	NA	"Ignacius clarkforkensis"	1	1	0	56.5	56.5	0	0	0	44.7	44.7	-107	-107	0
84091	"Primates other"	"Paromomyidae"	NA	"Phenacolemur"	"praecox"	"Phenacolemur praecox"	NA	"bra"	NA	"Phenacolemur praecox"	9	1	6.53	59.12	52.59	2.8868103	2.2661460855	1.69906159393943	46.8	30.3	-97.8	-112	2.195
84099	"Primates other"	"Paromomyidae"	NA	"Acidomomys"	"hebeticus"	"Acidomomys hebeticus"	NA	"bra"	NA	"Acidomomys hebeticus"	1	1	0	56.5	56.5	0	0	0	44.7	44.7	-107	-107	0
84159	"Primates other"	"Carpolestidae"	NA	"Carpolestes"	"simpsoni"	"Carpolestes simpsoni"	NA	"bra"	NA	"Carpolestes simpsoni"	2	1	0.25	56.5	56.25	0.09758232	0.0766021212	0.31238168960424	44.7	41.1	-104.8	-107	0.125
83940	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Tetonius"	"matthewi"	"Tetonius matthewi"	NA	"bra"	NA	"Tetonius matthewi"	6	1	1.18	55.43	54.25	0.2525805	0.1982756925	0.502573875166627	44.7	39.7	-104.8	-108.9	0.945999999999998
83946	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Teilhardina"	"americana"	"Teilhardina americana"	NA	"bra"	NA	"Teilhardina americana"	2	1	0.43	55.43	55	0	0	0	44.7	44.7	-107	-107	0.215000000000003
83948	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Teilhardina"	"crassidens"	"Teilhardina crassidens"	NA	"bra"	NA	"Teilhardina crassidens"	2	1	0.43	55.43	55	0	0	0	44.7	44.7	-107	-107	0.215000000000003
84028	"Primates other"	"Notharctidae"	"Notharctinae"	"Cantius"	"mckennai"	"Cantius mckennai"	NA	"bra"	NA	"Cantius mckennai"	5	1	0.51	55.43	54.92	0.18185796	0.1427584986	0.426448074213028	44.7	41.1	-104.8	-108.9	0.321999999999996
84030	"Primates other"	"Notharctidae"	"Notharctinae"	"Cantius"	"ralstoni"	"Cantius ralstoni"	NA	"bra"	NA	"Cantius ralstoni"	3	1	0.51	55.43	54.92	0.00887112	0.0069638292	0.0941866232540481	44.7	43.8	-106.2	-107	0.196666666666665
84056	"Primates other"	"Microsyopidae"	"Microsyopinae"	"Arctodontomys"	"wilsoni"	"Arctodontomys wilsoni"	NA	"bra"	NA	"Arctodontomys wilsoni"	6	1	2.18	55.43	53.25	0.2119212	0.166358142	0.460348998043875	44.7	36.1	-105	-107	1.455
84076	"Primates other"	"Micromomyidae"	NA	"Chalicomomys"	"antelucanus"	"Chalicomomys antelucanus"	NA	"bra"	NA	"Chalicomomys antelucanus"	1	1	0	55.43	55.43	0	0	0	44.7	44.7	-107	-107	0
84077	"Primates other"	"Micromomyidae"	NA	"Chalicomomys"	"willwoodensis"	"Chalicomomys willwoodensis"	NA	"bra"	NA	"Chalicomomys willwoodensis"	2	1	0.51	55.43	54.92	0.00887112	0.0069638292	0.0941866232540481	44.7	43.8	-106.2	-107	0.254999999999995
83947	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Teilhardina"	"brandti"	"Teilhardina brandti"	NA	"bra"	NA	"Teilhardina brandti"	1	1	0	55.88	55.88	0	0	0	41.1	41.1	-104.8	-104.8	0
84031	"Primates other"	"Notharctidae"	"Notharctinae"	"Cantius"	"torresi"	"Cantius torresi"	NA	"bra"	NA	"Cantius torresi"	2	1	0.96	55.88	54.92	0.04657338	0.0365601033	0.215808665256982	43.8	41.1	-104.8	-106.2	0.480000000000004
83943	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Absarokius"	"abbotti"	"Absarokius abbotti"	NA	"bra"	NA	"Absarokius abbotti"	10	1	2.33	54.92	52.59	0.12123864	0.0951723324	0.34819339453815	43.5	41.1	-104.8	-108.9	0.73571428571428
84032	"Primates other"	"Notharctidae"	"Notharctinae"	"Cantius"	"trigonodus"	"Cantius trigonodus"	NA	"bra"	NA	"Cantius trigonodus"	5	1	1.18	54.92	53.74	0.56886057	0.44655554745	0.754228460083548	46.8	41.1	-100.8	-108.9	0.914999999999999
83957	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Anemorhysis"	"wortmani"	"Anemorhysis wortmani"	NA	"bra"	NA	"Anemorhysis wortmani"	2	1	0	53.25	53.25	0.10053936	0.0789233976	0.317079422227303	43.5	41.1	-104.8	-108.2	0
84026	"Primates other"	"Notharctidae"	"Notharctinae"	"Cantius"	"abditus"	"Cantius abditus"	NA	"bra"	NA	"Cantius abditus"	4	1	0.77	54.02	53.25	0.18333648	0.1439191368	0.428178093788087	43.5	41.1	-104.8	-111	0.308333333333337
84037	"Primates other"	"Notharctidae"	"Notharctinae"	"Copelemur"	"feretutus"	"Copelemur feretutus"	NA	"bra"	NA	"Copelemur feretutus"	3	1	0	53.25	53.25	0.10053936	0.0789233976	0.317079422227303	43.5	41.1	-104.8	-108.2	0
84033	"Primates other"	"Notharctidae"	"Notharctinae"	"Cantius"	"simonsi"	"Cantius simonsi"	NA	"bra"	NA	"Cantius simonsi"	1	1	0	52.59	52.59	0	0	0	41.1	41.1	-104.8	-104.8	0
84114	"Primates other"	"Picrodontidae"	NA	"Draconodus"	"apertus"	"Draconodus apertus"	NA	"bra"	NA	"Draconodus apertus"	1	1	0	64.15	64.15	0	0	0	40.3	40.3	-111.2	-111.2	0
83939	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Tetonius"	"homunculus"	"Tetonius homunculus"	NA	"bra"	NA	"Tetonius homunculus"	1	1	0	55	55	0	0	0	44.7	44.7	-107	-107	0
83950	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Teilhardina"	"tenuicula"	"Teilhardina tenuicula"	NA	"bra"	NA	"Teilhardina tenuicula"	1	1	0	55	55	0	0	0	44.7	44.7	-107	-107	0
83960	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Pseudotetonius"	"ambiguus"	"Pseudotetonius ambiguus"	NA	"bra"	NA	"Pseudotetonius ambiguus"	2	1	0.2	55.2	55	0.12321	0.09671985	0.35101282027869	44.7	39.7	-105	-107	0.100000000000001
84055	"Primates other"	"Microsyopidae"	"Microsyopinae"	"Arctodontomys"	"nuptus"	"Arctodontomys nuptus"	NA	"bra"	NA	"Arctodontomys nuptus"	1	1	0	55	55	0	0	0	44.7	44.7	-107	-107	0
84052	"Primates other"	"Microsyopidae"	"Uintasoricinae"	"Niptomomys"	"favorum"	"Niptomomys favorum"	NA	"bra"	NA	"Niptomomys favorum"	1	1	0	55.88	55.88	0	0	0	41.1	41.1	-104.8	-104.8	0
83949	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Teilhardina"	"demissa"	"Teilhardina demissa"	NA	"bra"	NA	"Teilhardina demissa"	1	1	0	53.74	53.74	0	0	0	43.5	43.5	-108.2	-108.2	0
83959	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Chlororhysis"	"incomptus"	"Chlororhysis incomptus"	NA	"bra"	NA	"Chlororhysis incomptus"	1	1	0	53.74	53.74	0	0	0	43.5	43.5	-108.2	-108.2	0
83962	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Arapahovius"	"advena"	"Arapahovius advena"	NA	"bra"	NA	"Arapahovius advena"	2	1	0.28	54.02	53.74	0.10053936	0.0789233976	0.317079422227303	43.5	41.1	-104.8	-108.2	0.140000000000001
84007	"Primates other"	"Omomyidae"	"Omomyinae"	"Steinius"	"vespertinus"	"Steinius vespertinus"	NA	"bra"	NA	"Steinius vespertinus"	3	1	0.77	54.02	53.25	0.10053936	0.0789233976	0.317079422227303	43.5	41.1	-104.8	-108.2	0.504000000000005
84020	"Primates other"	"Notharctidae"	"Notharctinae"	"Pelycodus"	"jarrovii"	"Pelycodus jarrovii"	NA	"bra"	NA	"Pelycodus jarrovii"	4	1	1.15	53.74	52.59	0.30999636	0.2433471426	0.55677316745691	43.5	36.1	-104.8	-108.2	0.905000000000001
84059	"Primates other"	"Microsyopidae"	"Microsyopinae"	"Microsyops"	"angustidens"	"Microsyops angustidens"	NA	"bra"	NA	"Microsyops angustidens"	6	1	1.95	55.2	53.25	1.06786107	0.83827093995	1.03337363523558	46.8	36.1	-100.8	-108.9	1.21250000000001
84062	"Primates other"	"Microsyopidae"	"Microsyopinae"	"Microsyops"	"cardiorestes"	"Microsyops cardiorestes"	NA	"bra"	NA	"Microsyops cardiorestes"	1	1	0	53.74	53.74	0	0	0	43.5	43.5	-108.2	-108.2	0
84071	"Primates other"	"Picromomyidae"	NA	"Picromomys"	"petersonorum"	"Picromomys petersonorum"	NA	"bra"	NA	"Picromomys petersonorum"	1	1	0	53.74	53.74	0	0	0	43.5	43.5	-108.2	-108.2	0
84092	"Primates other"	"Paromomyidae"	NA	"Phenacolemur"	"citatus"	"Phenacolemur citatus"	NA	"bra"	NA	"Phenacolemur citatus"	2	1	0.49	53.74	53.25	0.10053936	0.0789233976	0.317079422227303	43.5	41.1	-104.8	-108.2	0.245000000000005
83945	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Absarokius"	"meteocus"	"Absarokius meteocus"	NA	"bra"	NA	"Absarokius meteocus"	3	1	2.66	53.25	50.59	0.15918732	0.1249620462	0.398982856774574	43.5	39.7	-104.8	-108.2	1.995
83955	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Anemorhysis"	"pattersoni"	"Anemorhysis pattersoni"	NA	"bra"	NA	"Anemorhysis pattersoni"	1	1	0	53.25	53.25	0	0	0	43.5	43.5	-108.2	-108.2	0
83969	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Tatmanius"	"szalayi"	"Tatmanius szalayi"	NA	"bra"	NA	"Tatmanius szalayi"	1	1	0	53.25	53.25	0	0	0	43.5	43.5	-108.2	-108.2	0
84008	"Primates other"	"Omomyidae"	"Omomyinae"	"Steinius"	"annectens"	"Steinius annectens"	NA	"bra"	NA	"Steinius annectens"	1	1	0	53.25	53.25	0	0	0	43.5	43.5	-108.2	-108.2	0
84053	"Primates other"	"Microsyopidae"	"Uintasoricinae"	"Niptomomys"	"thelmae"	"Niptomomys thelmae"	NA	"bra"	NA	"Niptomomys thelmae"	1	1	0	53.25	53.25	0	0	0	43.5	43.5	-108.2	-108.2	0
84064	"Primates other"	"Microsyopidae"	"Microsyopinae"	"Microsyops"	"latidens"	"Microsyops latidens"	NA	"bra"	NA	"Microsyops latidens"	5	1	1.67	54.92	53.25	0.37381914	0.2934480249	0.611407507314066	43.5	36.1	-104.8	-108.9	0.417500000000004
84093	"Primates other"	"Paromomyidae"	NA	"Phenacolemur"	"fortior"	"Phenacolemur fortior"	NA	"bra"	NA	"Phenacolemur fortior"	1	1	0	53.25	53.25	0	0	0	43.5	43.5	-108.2	-108.2	0
83964	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Strigorhysis"	"bridgerensis"	"Strigorhysis bridgerensis"	NA	"bra"	NA	"Strigorhysis bridgerensis"	2	1	3.64	52.59	48.95	0.0036963	0.0029015955	0.0607972038830734	43.8	43.5	-108.2	-109.2	1.82
84038	"Primates other"	"Notharctidae"	"Notharctinae"	"Copelemur"	"consortutus"	"Copelemur consortutus"	NA	"bra"	NA	"Copelemur consortutus"	3	1	0.66	53.25	52.59	0.12764556	0.1002017646	0.35727518805537	43.5	36.1	-106.8	-108.2	0.164999999999999
84065	"Primates other"	"Microsyopidae"	"Microsyopinae"	"Microsyops"	"scottianus"	"Microsyops scottianus"	NA	"bra"	NA	"Microsyops scottianus"	8	1	2	52.59	50.59	0.28978992	0.2274850872	0.538321390992407	44.5	39.7	-105	-109.9	1.71428571428572
83993	"Primates other"	"Omomyidae"	"Omomyinae"	"Loveina"	"wapitiensis"	"Loveina wapitiensis"	NA	"bra"	NA	"Loveina wapitiensis"	1	1	0	52.59	52.59	0	0	0	44.5	44.5	-109.3	-109.3	0
84023	"Primates other"	"Notharctidae"	"Notharctinae"	"Smilodectes"	"mcgrewi"	"Smilodectes mcgrewi"	NA	"bra"	NA	"Smilodectes mcgrewi"	3	1	0	50.59	50.59	0.2772225	0.2176196625	0.526519230418035	44.7	39.7	-105	-109.5	0
84058	"Primates other"	"Microsyopidae"	"Microsyopinae"	"Microsyops"	"elegans"	"Microsyops elegans"	NA	"bra"	NA	"Microsyops elegans"	5	1	1.64	50.59	48.95	0.1071927	0.0841462695	0.327402962723308	44.7	41.7	-107	-109.9	1.23
84152	"Primates other"	"Carpolestidae"	NA	"Carpodaptes"	"hobackensis"	"Carpodaptes hobackensis"	NA	"bra"	NA	"Carpodaptes hobackensis"	6	2	1.17	59.12	57.95	2.34443988	1.8403853058	1.53115638652621	54.5	41.1	-100.8	-115	0.829999999999998
84137	"Primates other"	"Plesiadapidae"	NA	"Chiromyoides"	"minor"	"Chiromyoides minor"	NA	"bra"	NA	"Chiromyoides minor"	2	1	0	59.12	59.12	1.05418476	0.8275350366	1.02673499989043	42.2	29.8	-103.3	-110.2	0
83954	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Anemorhysis"	"pearcei"	"Anemorhysis pearcei"	NA	"bra"	NA	"Anemorhysis pearcei"	2	1	0.08	54.92	54.84	0.50898051	0.39954970035	0.713428700011431	46.8	41.7	-100.8	-108.9	0.0399999999999991
83956	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Anemorhysis"	"savagei"	"Anemorhysis savagei"	NA	"bra"	NA	"Anemorhysis savagei"	2	1	1.67	54.92	53.25	0.03030966	0.0237930831	0.174096697269075	41.7	41.1	-104.8	-108.9	0.835000000000001
83961	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Arapahovius"	"gazini"	"Arapahovius gazini"	NA	"bra"	NA	"Arapahovius gazini"	1	1	0	54.92	54.92	0	0	0	41.7	41.7	-108.9	-108.9	0
83944	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Absarokius"	"ganzini"	"Absarokius ganzini"	NA	"bra"	NA	"Absarokius ganzini"	2	1	0	54.92	54.92	0.012321	0.009671985	0.111	42	41.5	-109	-111	0
84027	"Primates other"	"Notharctidae"	"Notharctinae"	"Cantius"	"frugivorus"	"Cantius frugivorus"	NA	"bra"	NA	"Cantius frugivorus"	7	1	2.33	54.92	52.59	0.45070218	0.3538012113	0.671343563311662	42	36.1	-104.8	-111	0.649999999999999
84035	"Primates other"	"Notharctidae"	"Notharctinae"	"Copelemur"	"australotutus"	"Copelemur australotutus"	NA	"bra"	NA	"Copelemur australotutus"	2	1	1.36	54.92	53.56	0.012321	0.009671985	0.111	42	41.5	-109	-111	0.68
84036	"Primates other"	"Notharctidae"	"Notharctinae"	"Copelemur"	"praetutus"	"Copelemur praetutus"	NA	"bra"	NA	"Copelemur praetutus"	2	1	1.36	54.92	53.56	0.0887112	0.069638292	0.297844254602972	41.5	39.7	-105	-109	0.68
84034	"Primates other"	"Notharctidae"	"Notharctinae"	"Copelemur"	"tutus"	"Copelemur tutus"	NA	"bra"	NA	"Copelemur tutus"	3	1	0.97	53.56	52.59	0.45070218	0.3538012113	0.671343563311662	42	36.1	-104.8	-111	0.649999999999999
83934	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Trogolemur"	"myodes"	"Trogolemur myodes"	NA	"bra"	NA	"Trogolemur myodes"	5	1	5.92	52.59	46.67	0.591408	0.46425528	0.769030558560582	42.4	39.2	-104.8	-119.8	2.422
83958	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Chlororhysis"	"knightensis"	"Chlororhysis knightensis"	NA	"bra"	NA	"Chlororhysis knightensis"	2	1	0	52.59	52.59	0	0	0	41.1	41.1	-104.8	-104.8	0
83991	"Primates other"	"Omomyidae"	"Omomyinae"	"Loveina"	"minuta"	"Loveina minuta"	NA	"bra"	NA	"Loveina minuta"	2	1	0.66	53.25	52.59	0	0	0	41.1	41.1	-104.8	-104.8	0.329999999999998
84029	"Primates other"	"Notharctidae"	"Notharctinae"	"Cantius"	"nunienus"	"Cantius nunienus"	NA	"bra"	NA	"Cantius nunienus"	7	1	2	52.59	50.59	0.11939049	0.09372153465	0.345529289641269	43	41.1	-104.8	-109.9	1.6775
83952	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Anemorhysis"	"sublettensis"	"Anemorhysis sublettensis"	NA	"bra"	NA	"Anemorhysis sublettensis"	1	1	0	52.59	52.59	0	0	0	41.1	41.1	-104.8	-104.8	0
83992	"Primates other"	"Omomyidae"	"Omomyinae"	"Loveina"	"sheai"	"Loveina sheai"	NA	"bra"	NA	"Loveina sheai"	2	1	0	52.59	52.59	0.10682307	0.08385610995	0.326837987388247	42.8	41.1	-104.8	-109.9	0
84018	"Primates other"	"Notharctidae"	"Notharctinae"	"Notharctus"	"venticolus"	"Notharctus venticolus"	NA	"bra"	NA	"Notharctus venticolus"	7	1	2	52.59	50.59	0.20736243	0.16277950755	0.455370651228206	43	39.7	-104.8	-109.9	1.57
84063	"Primates other"	"Microsyopidae"	"Microsyopinae"	"Microsyops"	"knightensis"	"Microsyops knightensis"	NA	"bra"	NA	"Microsyops knightensis"	4	1	2.66	53.25	50.59	0.19479501	0.15291408285	0.441355876815977	42.8	39.7	-104.8	-109.9	1.332
83973	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Artimonius"	"nocerai"	"Artimonius nocerai"	NA	"bra"	NA	"Artimonius nocerai"	3	1	2	52.59	50.59	0.19479501	0.15291408285	0.441355876815977	42.8	39.7	-104.8	-109.9	0.5
83971	"Primates other"	"Omomyidae"	"Anaptomorphinae"	"Artimonius"	"witteri"	"Artimonius witteri"	NA	"bra"	NA	"Artimonius witteri"	2	1	0	50.59	50.59	0.03043287	0.02388980295	0.174450193465069	42.8	41.5	-108	-109.9	0
84094	"Primates other"	"Paromomyidae"	NA	"Phenacolemur"	"jepseni"	"Phenacolemur jepseni"	NA	"bra"	NA	"Phenacolemur jepseni"	3	1	0.66	53.25	52.59	0.135531	0.106391835	0.368145351729449	41.1	36.1	-104.8	-107	0.439999999999998
