"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
80863	Condylarthra	Phenacodontidae	Tetraclaenodontinae	Tetraclaenodon	puercensis	Tetraclaenodon puercensis	7600	bra	R2200	Tetraclaenodon puercensis	6	1	1.78	64.15	62.37	0.27783855	0.21810326175	0.527103927133919	41.7	36.2	-104.8	-108.9	0.296666666666667
83014	Lagomorpha	Leporidae	Archaeolaginae	Hypolagus	vetus	Hypolagus vetus	NA	hys	NA	Hypolagus vetus	10	2	11.92	13.68	1.76	3.8219742	3.000249747	1.95498700762946	54.5	35.7	-105.7	-122.2	8.4175
32089	Artiodactyla	Bovidae	Antilopini	Gazella	atlantica	Gazella atlantica	NA	NA	L2220	Gazella atlantica	3	1	0.51	0.96	0.45	0.012321	0.009671985	0.111	33.6	31.1	-7.6	-8	0.17
84020	Primates	Notharctidae	Notharctinae	Pelycodus	jarrovii	Pelycodus jarrovii	NA	bra	NA	Pelycodus jarrovii	3	1	1.15	53.74	52.59	0.29176128	0.2290326048	0.540149312690482	43.5	36.1	-105	-108.2	0.739999999999995
23217	Rodentia	Muridae	Arvicolinae	Borsodia	petenyii	Borsodia petenyii	NA	NA	NA	Borsodia petenyii	6	2	0.97	2.2	1.23	2.73908151	2.15017898535	1.6550170724195	51.3	46.6	78	30.7	0.65375
82318	Primates	Cercopithecidae	Papionini	Cercopithecoides	turkwelensis	Cercopithecoides turkwelensis	NA	NA	NA	Cercopithecoides turkwelensis	1	1	0	3.49	3.49	0	0	0	2.9	2.9	36.1	36.1	0
81517	Perissodactyla	Brontotheriidae		Sthenodectes	incisivum	Sthenodectes incisivum	438970	bra	LM220	Sthenodectes incisivum	2	1	2.59	46.67	44.08	0.02304027	0.01808661195	0.151790217076069	41.7	40	-108.9	-110	1.295
85157	Rodentia	Muridae	Cricetinae	Rotundomys	intimus	Rotundomys intimus	NA	NA	NA	Rotundomys intimus	2	1	0	9.4	9.4	0	0	0	40.2	40.2	-3.7	-3.7	0
83332	Rodentia	Sciuridae	Pteromyini	Petauristodon	minimus	Petauristodon minimus	NA	bra	NA	Petauristodon minimus	2	1	4.24	17.92	13.68	1.18454094	0.9298646379	1.08836617918787	35	30.4	-96.1	-117	2.12
22277	Rodentia	Muridae	Arvicolinae	Mimomys	intermedius	Mimomys intermedius	NA	hyp	NA	Mimomys intermedius	3	1	0.54	2.31	1.77	2.63743326	2.0703851091	1.62401762921466	54.6	39.2	65	51.1	0.35
29970	Artiodactyla	Bovidae	Tragelaphini	Tragelaphus	annectens	Tragelaphus annectens	NA	bra	L2220	Tragelaphus annectens	1	1	0	1.07	1.07	0	0	0	33.5	33.5	108.9	108.9	0
80059	Creodonta	Hyaenodontidae	Proviverrinae	Acarictis	ryani	Acarictis ryani	NA			Acarictis ryani	2	1	0.45	55.88	55.43	0.09758232	0.0766021212	0.31238168960424	44.7	41.1	-104.8	-107	0.225000000000001
24324	Rodentia	Muridae	Arvicolinae	Cromeromys	newtoni	Cromeromys newtoni	NA	NA	NA	Cromeromys newtoni	2	2	0.07	2.2	2.13	0.90017226	0.7066352241	0.9487740826983	53.9	51.3	106.1	78	0.0350000000000001
24495	Carnivora	Ursidae	Ursinae	Ursavus	isorei	Ursavus isorei	13000	NA	NA	Ursavus isorei	6	2	0	18.35	18.35	0.4953042	0.388813797	0.703778516296143	50.5	47.5	13.4	0	0
20301	Artiodactyla	Suidae	Listriodontinae	Bunolistriodon	lockharti	Bunolistriodon lockharti	144032	bra	R2200	Bunolistriodon lockharti	35	4	4.78	16.8	12.02	1.54727118	1.2146078763	1.2438935565393	48.5	39.4	10.1	-3.7	4.35142857142857
33365	Perissodactyla	Rhinocerotidae	Rhinocerotinae	Rhinoceros	unicornis	Rhinoceros unicornis	1750000	bra	L2212	Rhinoceros unicornis	5	4	0.76	1.7	0.94	13.78448838	10.8208233783	3.71274674331552	25.6	-7.5	111.7	77.9	0.01
23706	Carnivora	Hyaenidae		Hyaenictitherium	hipparionum	Hyaenictitherium hipparionum	14200	NA	NA	Hyaenictitherium hipparionum	10	5	2.29	8.49	6.2	3.69827136	2.9031430176	1.92308901510045	43.7	37.3	45.8	-1.1	0.984285714285714
32234	Rodentia	Muridae	Myospalacinae	Chardina	zhengi	Chardina zhengi	NA	NA	NA	Chardina zhengi	1	1	0	4.28	4.28	0	0	0	43.5	43.5	115.4	115.4	0
80263	Carnivora	Canidae	Borophaginae	Borophagus	hilli	Borophagus hilli	46067			Borophagus hilli	6	2	1.64	5.41	3.77	12.1534344	9.540446004	3.48617762025976	47	23	-81.8	-122.9	0.41
27063	Creodonta	Hyaenodontidae	Hyaenodontinae	Hyaenodon	exiguus	Hyaenodon exiguus	NA	NA	NA	Hyaenodon exiguus	3	1	4.9	28.03	23.13	0.03979683	0.03124051155	0.199491428387287	46.3	44.4	3.2	1.5	1.412
84246	Rodentia	Castoridae	Castoroidinae	Dipoides	stirtoni	Dipoides stirtoni	NA	hyp	NA	Dipoides stirtoni	10	1	1.94	8.33	6.39	2.09765025	1.64665544625	1.44832670692769	46.3	38.8	-100.3	-123	1.18
81016	Artiodactyla	Tayassuidae	Tayassuinae	Prosthennops	niobrarensis	Prosthennops niobrarensis	86000	bra	R2M00	Prosthennops niobrarensis	3	1	2.58	13.68	11.1	1.06219341	0.83382182685	1.03062767767997	42.7	39	-76.5	-99.8	2.58
31476	Artiodactyla	Giraffidae		Honanotherium	schlosseri	Honanotherium schlosseri	1512330	bra	L2220	Honanotherium schlosseri	5	1	3.62	9.4	5.78	0.61210728	0.4805042148	0.782372852289751	39	33.6	112.9	103.7	1.154
34606	Artiodactyla	Bovidae	NA	Bubalus	cebuensis	Bubalus cebuensis	NA	NA	L2220	Bubalus cebuensis	1	1	0	1.29	1.29	0	0	0	10.5	10.5	123.7	123.7	0
81446	Artiodactyla	Antilocapridae	Merycodontinae	Merycodus	necatus	Merycodus necatus	8566	hyp	L2220	Merycodus necatus	4	2	1.7	15.38	13.68	2.0255724	1.590074334	1.42322605372443	54.5	40.8	-99.3	-111.3	0.425000000000001
21095	Rodentia	Muridae		Thallomys	laetolilensis	Thallomys laetolilensis	86	NA	NA	Thallomys laetolilensis	6	1	0.31	3.96	3.65	0.00073926	0.0005803191	0.0271893361448933	-3.2	-3.5	35.2	35	0.0516666666666667
26433	Primates	Adapidae		Leptadapis	magnus	Leptadapis magnus	NA	NA	NA	Leptadapis magnus	1	1	0	37.02	37.02	0	0	0	42.2	42.2	1	1	0
22172	Rodentia	Muridae	Cricetodontinae	Ruscinomys	lasallei	Ruscinomys lasallei	NA	NA	NA	Ruscinomys lasallei	13	2	1.05	6.2	5.15	1.37613249	1.08026400465	1.17308673592365	44.5	37.2	11.6	-3.7	0.7
33076	Proboscidea	Elephantidae		Primelephas	korotorensis	Primelephas korotorensis	4136000	bra	LMM0M	Primelephas korotorensis	11	3	2.63	6.59	3.96	4.7571381	3.7343534085	2.18108644945587	16.8	0.3	40.5	17.1	0.6075
82619	Rodentia	Heteromyidae	Dipodomyinae	Cupidinimus	avawatzensis	Cupidinimus avawatzensis	NA	hys	NA	Cupidinimus avawatzensis	2	1	0	11.1	11.1	0	0	0	35.4	35.4	-116.2	-117.9	0
27131	Artiodactyla	Anthracotheriidae	Anthracotheriinae	Anthracotherium	magnum	Anthracotherium magnum	1305127	bra	R2300	Anthracotherium magnum	6	3	4.47	28.03	23.56	0.4139856	0.324978696	0.643417127530811	48.4	44.2	8.8	0.8	1.1175
23321	Rodentia	Muridae	Eucricetodontinae	Eucricetodon	aquitanicus	Eucricetodon aquitanicus	NA	NA	NA	Eucricetodon aquitanicus	10	3	2.25	20.6	18.35	0.96239331	0.75547874835	0.981016467751689	47.4	40.1	8	-2.7	1.975
25656	Rodentia	Muridae	Arvicolinae	Microtus	brandti	Microtus brandti	NA	NA	NA	Microtus brandti	3	2	0.44	0.45	0.01	2.46617136	1.9359445176	1.57040483952387	53.6	39.7	124.3	109.9	0.15
81764	Perissodactyla	Amynodontidae	Metamynodontini	Megalamynodon	regalis	Megalamynodon regalis	NA	bra	L2212	Megalamynodon regalis	3	1	2.69	41.3	38.61	0.1626372	0.127670202	0.403283027165786	46.6	40	-110	-112	1.79333333333333
82758	Rodentia	Eomyidae	Eomyinae	Adjidaumo	intermedius	Adjidaumo intermedius	NA	bra	NA	Adjidaumo intermedius	1	1	0	33	33	0	0	0	40.8	40.8	-96.7	-96.7	0
22781	Carnivora	Canidae	Caninae	Canis	aureus	Canis aureus	10345	NA	NA	Canis aureus	6	6	2	2	0	27.5817906	21.651705621	5.25183687865493	46.3	5.3	47	-7.6	0.7425
83780	Eulipotyphla	Apternodontidae	NA	Apternodus	brevirostris	Apternodus brevirostris	NA	bra	NA	Apternodus brevirostris	4	1	4.31	38.61	34.3	0.39624336	0.3110510376	0.629478641416847	43	29.6	-104.4	-106.8	1.86333333333334
80627	Condylarthra	incertae sedis		Protungulatum	sloani	Protungulatum sloani	NA			Protungulatum sloani	2	1	1.48	65.94	64.46	0.4879116	0.383010606	0.698506692881321	46.6	41.1	-104.8	-112	0.739999999999995
81174	Artiodactyla	Protoceratidae	Leptotragulidae	Leptoreodon	pusillus	Leptoreodon pusillus	NA	bra	L2220	Leptoreodon pusillus	3	1	2.78	44.08	41.3	0.5692302	0.446845707	0.754473458777709	33.1	29.8	-103.3	-117.3	1.39
84191	Rodentia	Castoridae	Agnotocastorinae	Oligotheriomys	primus	Oligotheriomys primus	NA	mes	NA	Oligotheriomys primus	1	1	0	33	33	0	0	0	46.8	46.8	-100.8	-100.8	0
33606	Perissodactyla	Rhinocerotidae		Coelodonta	nihowanensis	Coelodonta nihowanensis	1700000	hyp	L2222	Coelodonta nihowanensis	6	1	1.53	2.81	1.28	0.2501163	0.1963412955	0.500116286477455	42.3	39.4	121.7	114.7	0.761428571428571
27073	Eulipotyphla	Heterosoricidae		Dinosorex	huerzeleri	Dinosorex huerzeleri	15	NA	NA	Dinosorex huerzeleri	2	2	2.76	26.32	23.56	0.17680635	0.13879298475	0.420483471732243	47.5	43.4	8.8	5.3	1.38
23387	Rodentia	Eomyidae		Rhodanomys	transiens	Rhodanomys transiens	NA	NA	NA	Rhodanomys transiens	11	4	0.78	23.13	22.35	1.0201788	0.800840358	1.01003900914767	48.4	41.5	9.9	-2.1	0.779999999999998
25202	Chiroptera	Vespertilionidae		Plecotus	abeli	Plecotus abeli	NA	NA	NA	Plecotus abeli	2	2	2.45	2.72	0.27	1.15879005	0.90965018925	1.07647110969129	50.8	45.3	19.3	2.2	1.225
22604	Rodentia	Muridae	Murinae	Chardinomys	sibiricus	Chardinomys sibiricus	NA	NA	NA	Chardinomys sibiricus	5	2	0.57	3.29	2.72	0.08649342	0.0678973347	0.294097636848717	51.4	48.8	106.3	103.6	0.114
29956	Rodentia	Muridae	Murinae	Leopoldamys	edwardsi	Leopoldamys edwardsi	NA	NA	NA	Leopoldamys edwardsi	2	1	0.1	0.51	0.41	0.10435887	0.08192171295	0.323046235080987	33	31.9	118.2	110.5	0.05
82699	Rodentia	Geomyidae	Geomyinae	Geomys	adamsi	Geomys adamsi	NA	hys	NA	Geomys adamsi	2	1	0	3.77	3.77	0	0	0	39.1	39.1	-95.7	-95.7	0
34484	Rodentia	Gliridae	NA	Miodyromys	hugueneyae	Miodyromys hugueneyae	NA	NA	NA	Miodyromys hugueneyae	8	1	0.78	23.13	22.35	0.00049284	0.0003868794	0.0222	41.6	41.4	0.3	0.1	0.623999999999999
30192	Artiodactyla	Suidae	Suinae	Sus	barbatus	Sus barbatus	NA	bra	R2200	Sus barbatus	8	4	0.91	0.96	0.05	3.70886742	2.9114609247	1.92584200286524	16.9	-0.4	118.4	101	0.91
81944	Perissodactyla	Tapiridae		Tapirus	webbi	Tapirus webbi	NA	bra	L2202	Tapirus webbi	2	1	1.25	9.58	8.33	0	0	0	29.6	29.6	-82.4	-82.4	0.625
32090	Perissodactyla	Equidae	Equinae	Equus	mauritanicus	Equus mauritanicus	NA	hyp	L2320	Equus mauritanicus	2	1	0.33	1.29	0.96	0	0	0	33.6	33.6	-7.6	-7.6	0.165
83989	Primates	Omomyidae	Omomyinae	Dyseolemur	pacificus	Dyseolemur pacificus	NA	bra	NA	Dyseolemur pacificus	6	1	5.47	44.08	38.61	0.31258377	0.24537825945	0.559091915520158	38.6	32.7	-117.2	-121.5	3.61666666666667
81753	Perissodactyla	Tapiridae		Tapirus	haysii	Tapirus haysii	361704	bra	L2202	Tapirus haysii	6	1	1.57	2.21	0.64	0.43912044	0.3447095454	0.662661633113009	30.3	28.1	-81.6	-97.8	0.803333333333333
21262	Artiodactyla	Cervidae		Croizetoceros	pyrenaicus	Croizetoceros pyrenaicus	NA	bra	L2220	Croizetoceros pyrenaicus	3	2	0.87	5.15	4.28	0.11532456	0.0905297796	0.339594699605279	42.7	40.3	2.9	-1	0.522
82527	Rodentia	Florentiamyidae	NA	Fanimus	ultimus	Fanimus ultimus	NA	bra	NA	Fanimus ultimus	1	1	0	17.92	17.92	0	0	0	42.8	42.8	-102	-102	0
81535	Perissodactyla	Equidae	Hyracotheriinae	Orohippus	pumulis	Orohippus pumulis	NA	bra	R2300	Orohippus pumulis	3	1	1.64	50.59	48.95	0.0924075	0.0725398875	0.303986019415367	44.7	41.7	-107	-109.5	1.23
20133	Carnivora	Mephitidae		Promephitis	lartetii	Promephitis lartetii	908	NA	NA	Promephitis lartetii	5	1	0.9	7.35	6.45	0.0258741	0.0203111685	0.160854281882703	38.4	37.8	27	23.5	0.675
24570	Rodentia	Castoridae		Steneofiber	depereti	Steneofiber depereti	NA	NA	NA	Steneofiber depereti	49	6	8.95	18.35	9.4	2.95543827	2.32001904195	1.71913881638453	50.9	42.6	28.2	-0.7	5.7675
21199	Carnivora	Felidae	Felinae	Acinonyx	pardinensis	Acinonyx pardinensis	50000	NA	NA	Acinonyx pardinensis	17	7	3.68	4.28	0.6	11.63890944	9.1365439104	3.41158459370422	51.2	38.4	69.7	-4.1	1.6425
20914	Artiodactyla	Giraffidae		Bohlinia	attica	Bohlinia attica	1692992	bra	L2220	Bohlinia attica	14	4	3.85	10.05	6.2	1.47038814	1.1542546899	1.21259562097181	42.5	37.4	46.4	23	1.36714285714286
24708	Rodentia	Muridae	Cricetinae	Hattomys	gargantua	Hattomys gargantua	NA	NA	NA	Hattomys gargantua	2	1	0	6.05	6.05	0	0	0	41.8	41.8	16	15.3	0
24474	Carnivora	Amphicyonidae		Magericyon	castellanus	Magericyon castellanus	198000	NA	NA	Magericyon castellanus	2	2	0	10.55	10.55	0.1145853	0.0899494605	0.338504505139887	42.5	41	2	-4.2	0
81119	Artiodactyla	Merycoidodontidae	Merycochoerinae	Merycochoerus	pinensis	Merycochoerus pinensis	NA	bra	L2220	Merycochoerus pinensis	1	1	0	28.88	28.88	0	0	0	46.5	46.5	-112.9	-112.9	0
25689	Artiodactyla	Bovidae		Capra	pyrenaica	Capra pyrenaica	NA	hyp	L2220	Capra pyrenaica	3	1	0.9	0.96	0.06	0.1946718	0.152817363	0.44121627349861	43.5	41.5	2.7	-5.2	0.4575
81469	Artiodactyla	Antilocapridae	Antilocaprinae	Subantilocapra	garciae	Subantilocapra garciae	NA	hyp	L2220	Subantilocapra garciae	1	1	0	5.41	5.41	0	0	0	28.2	28.2	-81.8	-81.8	0
20016	Carnivora	Mustelidae		Ischyrictis	zibethoides	Ischyrictis zibethoides	19305	NA	NA	Ischyrictis zibethoides	6	3	3.28	15.3	12.02	1.51856325	1.19207215125	1.23229998377019	48.6	40.1	11.8	-2.7	3.28
81827	Proboscidea	Mammutidae		Miomastodon	merriami	Miomastodon merriami	3382455	bra	R3300	Miomastodon merriami	2	2	0	13.68	13.68	0.1441557	0.1131622245	0.379678416558013	54.5	41.5	-104.8	-105.7	0
83222	Rodentia	Muridae	Arvicolinae	Cosomys	primus	Cosomys primus	NA	hyp	NA	Cosomys primus	1	1	0	3.77	3.77	0	0	0	36	36	-117.7	-117.7	0
83234	Rodentia	Muridae	Arvicolinae	Pliophenacomys	primaevus	Pliophenacomys primaevus	NA	hyp	NA	Pliophenacomys primaevus	1	1	0	3.77	3.77	0	0	0	40.8	40.8	-96.7	-96.7	0
34941	Rodentia	Eocardiidae	NA	Eocardia	montana	Eocardia montana	NA	NA	NA	Eocardia montana	1	1	0	17	17	0	0	0	-51.1	-51.1	-69.1	-69.1	0
80202	Carnivora	Canidae	Hesperocyoninae	Osbornodon	sesoni	Osbornodon sesoni	NA			Osbornodon sesoni	2	1	2.04	30.92	28.88	0.04854474	0.0381076209	0.220328708978199	44.7	44.5	-100	-119.7	1.02
24531	Perissodactyla	Tapiridae		Protapirus	cetinensis	Protapirus cetinensis	NA	bra	L3212	Protapirus cetinensis	1	1	0	20.6	20.6	0	0	0	40.1	40.1	-2.7	-2.7	0
25822	Rodentia	Muridae	Arvicolinae	Arvicola	mosbachensis	Arvicola mosbachensis	NA	NA	NA	Arvicola mosbachensis	3	3	0.2	0.73	0.53	2.42181576	1.9011253716	1.55621841654698	49.3	37.6	14.2	-2.6	0.11
80596	Cimolesta	Barylambdidae		Haplolambda	quinni	Haplolambda quinni	NA	bra	L2120	Haplolambda quinni	2	1	1.78	58.92	57.14	0	0	0	39.7	39.7	-105	-105	0.890000000000001
25701	Perissodactyla	Tapiridae		Tapirus	balkanicus	Tapirus balkanicus	NA	bra	L3212	Tapirus balkanicus	1	1	0	6.2	6.2	0	0	0	42.8	42.8	23	23	0
83019	Lagomorpha	Leporidae	Archaeolaginae	Hypolagus	gidleyi	Hypolagus gidleyi	NA	hys	NA	Hypolagus gidleyi	6	1	6.12	8.33	2.21	1.29025512	1.0128502692	1.13589397392538	43.6	35.9	-106.2	-119.8	3.09333333333333
22055	Eulipotyphla	Talpidae	Talpinae	Condylura	kowalskii	Condylura kowalskii	NA	NA	NA	Condylura kowalskii	1	1	0	3.75	3.75	0	0	0	51.1	51.1	18.8	18.8	0
80680	Condylarthra	Arctocyonidae	Arctocyoninae	Thryptacodon	antiquus	Thryptacodon antiquus	1808		R2300	Thryptacodon antiquus	11	1	5.44	57.45	52.01	0.209457	0.164423745	0.45766472444356	44.7	39.7	-104.8	-108.2	3.11666666666667
35311	Artiodactyla	Bovidae	Alcelaphini	Damaliscus	pygargus	Damaliscus pygargus	NA	hyp	L2220	Damaliscus pygargus	1	1	0	1.29	1.29	0	0	0	-27.8	-27.8	23.6	23.6	0
31395	Artiodactyla	Cervidae		Dama	clactoniana	Dama clactoniana	113768	bra	L2220	Dama clactoniana	6	2	0.38	0.63	0.25	0.5692302	0.446845707	0.754473458777709	45.3	41.8	15.4	2.2	0.2
20138	Carnivora	Felidae		Metailurus	major	Metailurus major	80000	NA	NA	Metailurus major	9	4	4.35	10.55	6.2	11.27975229	8.85460554765	3.35853424725728	42.3	34	109.2	-1.1	1.855
80118	Carnivora	Viverravidae		Viverravus	acutus	Viverravus acutus	250			Viverravus acutus	9	1	4.55	57.14	52.59	0.209457	0.164423745	0.45766472444356	44.7	39.7	-104.8	-108.2	2.40375
81089	Artiodactyla	Merycoidodontidae	Oreonetinae	Oreonetes	anceps	Oreonetes anceps	7424	bra	L2220	Oreonetes anceps	2	1	0.61	35.58	34.97	0	0	0	46.6	46.6	-112	-112	0.305
85258	Eulipotyphla	Amphilemuridae	NA	Gesneropithex	peyeri	Gesneropithex peyeri	NA	NA	NA	Gesneropithex peyeri	1	1	0	37.14	37.14	0	0	0	46.7	46.7	6.6	6.6	0
80781	Condylarthra	Periptychidae	Anisonchinae	Anisonchus	oligistus	Anisonchus oligistus	NA	bra	R2M00	Anisonchus oligistus	2	1	0	64.46	64.46	0.00726939	0.00570647115	0.0852607178013416	46.6	40.7	-111.9	-112	0
83456	Multituberculata	incertae sedis	NA	Neoliotomus	conventus	Neoliotomus conventus	NA	bra	NA	Neoliotomus conventus	8	1	4.11	60.61	56.5	1.24010865	0.97348529025	1.11360165678756	44.7	38.6	-105	-121.5	1.60571428571428
20124	Carnivora	Hyaenidae		Plioviverrops	orbignyi	Plioviverrops orbignyi	4170	NA	NA	Plioviverrops orbignyi	6	3	4.1	10.55	6.45	1.28101437	1.00559628045	1.13181905355936	41.5	37.8	27	-1.1	0.45
82989	Lagomorpha	Leporidae	Palaeolaginae	Megalagus	primitivus	Megalagus primitivus	NA	mes	NA	Megalagus primitivus	2	2	1.7	30.58	28.88	0.47756196	0.3748861386	0.691058579282538	54.5	43.1	-102.3	-105.7	0.849999999999998
81547	Perissodactyla	Equidae	Anchitheriinae	Mesohippus	westoni	Mesohippus westoni	26371	bra	L2212	Mesohippus westoni	8	2	1.97	34.97	33	1.84913568	1.4515715088	1.35982928340288	54.5	41.1	-100.8	-112	1.72142857142857
32913	Perissodactyla	Equidae	Equinae	Equus	helmei	Equus helmei	NA	hyp	L2320	Equus helmei	4	2	1.22	1.29	0.07	0.61506432	0.4828254912	0.784260364929913	-20	-27.8	30	23.6	1.055
28941	Rodentia	Muridae	Afrocricetodontinae	Paratarsomys	macinnesi	Paratarsomys macinnesi	NA	NA	NA	Paratarsomys macinnesi	1	1	0	16.8	16.8	0	0	0	0.4	0.4	34.1	34.1	0
80639	Condylarthra	Arctocyonidae		Chriacus	pelvidens	Chriacus pelvidens	NA		R2300	Chriacus pelvidens	10	2	4.57	63.01	58.44	2.01768696	1.5838842636	1.42045308264652	54.5	36.1	-106.1	-115	2.69666666666667
23336	Artiodactyla	Andegamerycidae		Andegameryx	andegaviensis	Andegameryx andegaviensis	15197	bra	L2220	Andegameryx andegaviensis	15	3	2.25	20.6	18.35	1.11850038	0.8780227983	1.05759178325099	47.6	38.7	1.1	-9.1	0
20620	Rodentia	Gliridae	Glirinae	Muscardinus	austriacus	Muscardinus austriacus	NA	NA	NA	Muscardinus austriacus	7	2	1.15	9.4	8.25	0.44688267	0.35080289595	0.668492834666161	48.2	45.1	16.4	4.7	0.69
82711	Rodentia	Dipodidae	Simimyinae	Simimys	simplex	Simimys simplex	NA	bra	NA	Simimys simplex	3	1	2.69	41.3	38.61	0.00431235	0.00338519475	0.0656684855924057	33.4	32.7	-117	-117.5	0.672499999999999
81522	Perissodactyla	Equidae	Hyracotheriinae	Arenahippus	grangeri	Arenahippus grangeri	NA	bra	R2300	Arenahippus grangeri	4	1	0.96	55.88	54.92	0.2525805	0.1982756925	0.502573875166627	44.7	39.7	-104.8	-108.9	0.299999999999997
80682	Condylarthra	Arctocyonidae	Arctocyoninae	Thryptacodon	demari	Thryptacodon demari	NA		R2300	Thryptacodon demari	5	1	2.66	60.61	57.95	0.20526786	0.1611352701	0.45306496222948	46.6	41.7	-108.6	-112	1.11
26783	Perissodactyla	Lophiodontidae		Lophiodon	tapiroides	Lophiodon tapiroides	NA	NA	NA	Lophiodon tapiroides	2	1	3.48	42.23	38.75	0.00887112	0.0069638292	0.0941866232540481	47.3	46.7	7.8	6.6	1.74
32625	Rodentia	Sciuridae		Palaeosciurus	costatus	Palaeosciurus costatus	NA	NA	NA	Palaeosciurus costatus	3	1	1.55	18.35	16.8	0.00640692	0.0050294322	0.0800432383153006	50.5	50.1	13.7	12.4	0.775000000000002
20441	Eulipotyphla	Talpidae	Uropsilinae	Desmanella	dubia	Desmanella dubia	NA	NA	NA	Desmanella dubia	7	5	2.18	7.33	5.15	3.46195458	2.7176343453	1.86063284395391	50.6	38	24.1	1.8	0.8075
80476	Carnivora	Ursidae	Ursinae	Ursavus	pawniensis	Ursavus pawniensis	NA			Ursavus pawniensis	2	1	0	13.68	13.68	0.0874791	0.0686710935	0.295768659597328	40.6	40.1	-103.4	-117.6	0
22214	Rodentia	Muridae	Murinae	Micromys	paricioi	Micromys paricioi	NA	NA	NA	Micromys paricioi	4	2	1.05	6.2	5.15	1.3257396	1.040705586	1.15140766021423	41	37	23	-3.9	0.989999999999999
31537	Artiodactyla	Bovidae		Dorcadoryx	triquetricornis	Dorcadoryx triquetricornis	NA	mes	L2220	Dorcadoryx triquetricornis	3	1	1.17	9.4	8.23	0.16941375	0.13298979375	0.411599016033809	35.9	33.4	109.2	103.7	0.6525
20322	Artiodactyla	Suidae	Hyotheriinae	Hyotherium	meisneri	Hyotherium meisneri	45000	bra	R2200	Hyotherium meisneri	8	4	5.55	22.35	16.8	1.43687502	1.1279468907	1.19869721781608	51.1	41.3	9.9	-2	3.04
80125	Carnivora	Miacidae		Miacis	parvivorus	Miacis parvivorus	NA			Miacis parvivorus	7	1	4.95	53.25	48.3	0.39957003	0.31366247355	0.632115519505731	43	36.1	-104.8	-109.5	3.048
28125	Perissodactyla	Equidae	Equinae	Hipparion	sitifense	Hipparion sitifense	NA	hyp	L2320	Hipparion sitifense	10	5	4.1	6.29	2.19	29.41453935	23.09041338975	5.42351724898151	36.2	-30.3	36	0.1	1.374
35023	Rodentia	Muridae	Sigmodontinae	Sigmodon	curtisi	Sigmodon curtisi	NA	mes	NA	Sigmodon curtisi	6	1	2.01	3.77	1.76	4.1336955	3.2449509675	2.03314915832558	39.1	28.1	-81.6	-112.1	0.27
21641	Rodentia	Muridae	Cricetodontinae	Plesiodipus	leei	Plesiodipus leei	NA	NA	NA	Plesiodipus leei	6	1	1.67	13.52	11.85	0.93910662	0.7371986967	0.969075136405841	43.5	36.1	113.1	102.8	0.401999999999999
32237	Rodentia	Eomyidae		Heteroeomys	yunnanensis	Heteroeomys yunnanensis	NA	NA	NA	Heteroeomys yunnanensis	3	1	0.9	8.25	7.35	0.00431235	0.00338519475	0.0656684855924057	25.8	25.3	102.4	101.7	0.6
31516	Artiodactyla	Giraffidae		Samotherium	sinense	Samotherium sinense	945352	mes	L2220	Samotherium sinense	3	1	0.05	6.25	6.2	0.26896743	0.21113943255	0.518620699548331	41.9	36	111.7	108	0.0166666666666666
84801	Litopterna	Proterotheriidae	NA	Tetramerorhinus	mixtum	Tetramerorhinus mixtum	NA	NA	NA	Tetramerorhinus mixtum	1	1	0	17	17	0	0	0	-51.1	-51.1	-69.1	-69.1	0
32065	Artiodactyla	Bovidae		Namibiomeryx	senuti	Namibiomeryx senuti	NA	NA	L2220	Namibiomeryx senuti	1	1	0	18.35	18.35	0	0	0	-27	-27	15.2	15.2	0
28463	Artiodactyla	Giraffidae		Samotherium	neumayri	Samotherium neumayri	996277	mes	L2220	Samotherium neumayri	4	3	2.05	8.25	6.2	3.90181428	3.0629242098	1.97530106059811	40.2	36	108	32.6	0.575
83911	Pholidota	Manidae	NA	Patriomanis	americanus	Patriomanis americanus	NA	bra	NA	Patriomanis americanus	1	1	0	34.97	34.97	0	0	0	46.6	46.6	-112	-112	0
21298	Chiroptera	Megadermatidae		Megaderma	vireti	Megaderma vireti	NA	NA	NA	Megaderma vireti	4	1	5.82	12.02	6.2	0.07700625	0.06044990625	0.2775	45.6	43.1	5.2	2.7	4.94666666666667
80546	Cimolesta	Esthonychidae	Esthonychinae	Esthonyx	ancylion	Esthonyx ancylion	NA	bra	S2100	Esthonyx ancylion	1	1	0	56.5	56.5	0	0	0	44.7	44.7	-107	-107	0
21205	Carnivora	Mustelidae		Baranogale	antiqua	Baranogale antiqua	5000	NA	NA	Baranogale antiqua	2	2	4.07	5.15	1.08	2.3520789	1.8463819365	1.53364888419742	50.6	42.3	19.5	-3.5	2.035
23031	Carnivora	Phocidae		Semantor	macrurus	Semantor macrurus	NA	NA	NA	Semantor macrurus	1	1	0	6.2	6.2	0	0	0	52	52	77	77	0
