"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"	"sp_pal_area_sq"
81806	Perissodactyla	Rhinocerotidae	Aceratheriinae	Floridaceras	whitei	Floridaceras	985904	bra	L2212	Floridaceras	4	1	0.68	17.92	17.24	8.56950192	6.7270590072	2.92737116198134	44.930833	28.133333	-81.631667	-123.028889	0.34	9.8910228096
82589	Rodentia	Heteromyidae	Mioheteromyinae	Balantiomys	nebraskensis	Balantiomys	NA	mes	NA	Balantiomys	7	2	4.24	17.92	13.68	3.615905475	2.838485797875	1.90155343732434	54.5	41.59722	-96.78972	-119.535833	0.425000000000001	3.691273032
81256	Artiodactyla	Camelidae	Miolabinae	Homocamelus	indet.	Homocamelus	NA	mes	L2220	Homocamelus	11	1	5.58	17.92	12.34	1.800504693	1.413396184005	1.34182886129342	42.712222	30.22	-95.053056	-106.75	3.25	1.550006442
81807	Perissodactyla	Rhinocerotidae	Aceratheriinae	Galushaceras	levellorum	Galushaceras	1059477	bra	L2212	Galushaceras	1	1	0	16.66	16.66	0	0	0	42.399722	42.399722	-103.030556	-103.030556	0	0
82480	Rodentia	Mylagaulidae	Mylagaulinae	Mylagaulus	indet.	Mylagaulus	NA	hyp	NA	Mylagaulus	23	1	12.51	17.92	5.41	7.6677821424	6.019208981784	2.76907604489295	44.492222	28.133333	-81.631667	-119.666667	5.9075	9.3428442702
80451	Carnivora	Amphicyonidae	Amphicyoninae	Pliocyon	indet.	Pliocyon	NA			Pliocyon	8	1	2.98	16.66	13.68	7.126170696	5.59404399636	2.66948884545338	44.801111	28.18222	-81.82417	-116.62	0.850000000000001	8.072990262
81394	Artiodactyla	Dromomerycidae	Dromomerycinae	Subdromomeryx	antilopinus	Subdromomeryx	NA	mes	L2220	Subdromomeryx	7	1	1.28	16.66	15.38	4.844912904	3.80325662964	2.20111628588769	46.595805	30.671111	-95.053056	-119.749167	0.639999999999999	4.7402139744
82546	Rodentia	Geomyoidea	NA	Phelosaccomys	indet.	Phelosaccomys	NA	hys	NA	Phelosaccomys	13	1	11.25	16.66	5.41	1.9493657829	1.5302521395765	1.3961968997602	42.826667	35.031944	-97.636389	-117.944444	7.625	1.904444649
83843	Eulipotyphla	Soricidae	Soricinae	Adeloblarina	indet.	Adeloblarina	NA	bra	NA	Adeloblarina	2	1	2.98	16.66	13.68	0.0725361912	0.056940910092	0.269325437343003	43.493056	42.175	-99.277778	-103.7375	1.49	0.0480334185
80370	Carnivora	Mustelidae		Dinogale	siouxensis	Dinogale	2238			Dinogale	1	1	0	16.66	16.66	0	0	0	42.178333	42.178333	-103.755278	-103.755278	0	0
81199	Artiodactyla	Protoceratidae	Synthetoceratinae	Lambdoceras	hessei	Lambdoceras	70000	mes	L2220	Lambdoceras	8	1	4.24	17.92	13.68	1.2165607548	0.955000192518	1.10297812979225	43.132778	30.345	-96.031667	-103.755278	1.805	0.9103678875
81429	Artiodactyla	Antilocapridae	Merycodontinae	Merriamoceros	indet.	Merriamoceros	NA	mes	L2220	Merriamoceros	6	1	1.28	16.66	15.38	2.1547864233	1.6915073422905	1.46791907927515	46.007778	35.0975	-103.725833	-119.753889	0	2.2433411466
81438	Artiodactyla	Antilocapridae	Merycodontinae	Submeryceros	minor	Submeryceros	7700	mes	L2220	Submeryceros	12	2	5.56	16.66	11.1	1.9632330684	1.541137958694	1.40115419151498	54.5	35.824722	-97.636389	-106.16666	3.07666666666667	2.511709776
82457	Rodentia	Mylagaulidae	Mesogaulinae	Galbreathia	novellus	Galbreathia	NA	hyp	NA	Galbreathia	4	1	13.5	28.88	15.38	0.3848525955	0.3021092874675	0.62036488899679	45.666667	42.178333	-102.354444	-111.3	3.695	0.8147236608
82464	Rodentia	Mylagaulidae	Mylagaulinae	Alphagaulus	vetus	Alphagaulus	NA	hyp	NA	Alphagaulus	11	1	4.24	17.92	13.68	2.2029492123	1.7293151316555	1.48423354371878	46.626667	35.6	-102.840278	-119.05	2.335	2.4289151202
82473	Rodentia	Mylagaulidae	Mylagaulinae	Pterogaulus	laevis	Pterogaulus	NA	hyp	NA	Pterogaulus	9	2	9.43	16.66	7.23	4.4755243956	3.513286650546	2.11554352250196	54.5	35.643333	-99.788889	-119.05	6.23	4.4262132894
83325	Rodentia	Sciuridae	Sciurinae	Paenemarmota	sawrockensis	Paenemarmota	NA	mes	NA	Paenemarmota	19	2	6.12	8.33	2.21	8.9289449172	7.009221760002	2.98813401928361	47.0425	21	-95.060882	-122.893056	1.17	8.9022231324
81389	Artiodactyla	Dromomerycidae	Dromomerycinae	Drepanomeryx	falciformis	Drepanomeryx	179000	bra	L2220	Drepanomeryx	3	1	0	15.38	15.38	1.2840133014	1.007950441599	1.13314310720226	42.690278	30.671111	-95.053056	-103.725833	0	1.0470582936
82046	Carnivora	Canidae	Borophaginae	Psalidocyon	marianae	Psalidocyon	6278			Psalidocyon	2	1	0	15.38	15.38	0.1720849428	0.135086680098	0.414831222065071	42.160833	35.978333	-103.725833	-105.988333	0	0.245902518
82580	Rodentia	Heteromyidae	Mioheteromyinae	Peridiomys	rusticus	Peridiomys	NA	mes	NA	Peridiomys	12	1	2.98	16.66	13.68	2.539542915	1.993541188275	1.59359433828061	45.666667	35.0975	-100.035278	-119.535833	1.275	2.306602089
84245	Rodentia	Castoridae	Castoroidinae	Microdipoides	stirtoni	Microdipoides	NA	hyp	NA	Microdipoides	6	1	4.28	15.38	11.1	0.7271509212	0.570813473142	0.852731447291584	43.119444	35.643333	-98.156667	-106.044167	0.645	0.7002911412
80286	Carnivora	Procyonidae	Procyoninae	Arctonasua	minima	Arctonasua	4973			Arctonasua	10	1	9.97	15.38	5.41	3.9173128659	3.0750905997315	1.97922026715068	43.119444	28.133333	-81.631667	-102.840278	4.825	4.011274044
82471	Rodentia	Mylagaulidae	Mylagaulinae	Umbogaulus	galushai	Umbogaulus	NA	hyp	NA	Umbogaulus	10	1	9.49	15.38	5.89	2.4743746818	1.942384125213	1.57301452053056	42.826667	33.448457	-97.636389	-119.05	6.2675	2.471543316
82494	Rodentia	Jimomyidae	NA	Jimomys	labaughi	Jimomys	NA	mes	NA	Jimomys	4	1	15.2	28.88	13.68	8.56950192	6.7270590072	2.92737116198134	44.930833	28.133333	-81.631667	-123.028889	9.09	8.6666591655
80240	Carnivora	Canidae	Borophaginae	Carpocyon	robustus	Carpocyon	NA			Carpocyon	24	1	9.97	15.38	5.41	6.6782678472	5.242440260052	2.58423447991857	43.119444	28.18222	-81.82417	-118.100278	2.1525	6.772755132
34717	Eulipotyphla	Erinaceidae	Erinaceinae	Untermannerix	copiosus	Untermannerix	NA	bra	NA	Untermannerix	8	2	4.28	15.38	11.1	2.0007406566	1.570581415431	1.41447539978608	54.5	35.643333	-97.636389	-106.243056	1.935	2.2592611107
80225	Carnivora	Canidae	Borophaginae	Cynarctus	saxatilis	Cynarctus	7864			Cynarctus	14	1	5.8	15.38	9.58	6.0882237819	4.7792556687915	2.4674326296578	46.340833	35.032222	-76.501158	-120.191111	2.9	7.1232764931
81651	Perissodactyla	Equidae	Equinae	Protohippus	perditus	Protohippus	181102	hyp	L2323	Protohippus	27	1	8.15	15.38	7.23	4.5083265939	3.5390363762115	2.12328203352734	43.119444	28.133333	-81.631667	-106.044167	3.08666666666667	4.956590448
82424	Rodentia	Aplodontiidae	Allomyinae	Allomys	stirtoni	Allomys	NA	bra	NA	Allomys	8	2	17.24	30.92	13.68	3.6663698268	2.878100314038	1.91477670416161	54.5	42.784444	-97.636389	-123.028889	7.016	3.567693402
82555	Rodentia	Geomyoidea	NA	Lignimus	montis	Lignimus	NA	hyp	NA	Lignimus	7	2	3.04	15.38	12.34	2.023859781	1.588729928085	1.42262425854475	54.5	42.6425	-99.277778	-113.131111	1.43	1.9132443072
82725	Rodentia	Dipodidae	Sicistinae	Macrognathomys	indet.	Macrognathomys	NA	bra	NA	Macrognathomys	8	1	6.45	13.68	7.23	1.9196068716	1.506891394206	1.38549878080062	43.778333	35.643333	-99.277778	-118.419167	3.1675	2.7923870844
83156	Rodentia	Muridae	Copemyinae	Tregomys	shotwelli	Tregomys	NA	bra	NA	Tregomys	7	1	4.1	13.68	9.58	0.4589387685	0.3602669332725	0.677450196324423	42.826667	38.878056	-97.636389	-107.066667	2.414	0.4810512672
83811	Eulipotyphla	Heterosoricidae		Pseudotrimylus	indet.	Pseudotrimylus	NA	bra	NA	Pseudotrimylus	12	2	19.32	33	13.68	3.8636943381	3.0330000554085	1.9656282298797	54.5	38.586111	-100.035278	-119.749167	1.17	4.3925683347
83831	Eulipotyphla	Soricidae	Soricinae	Alluvisorex	indet.	Alluvisorex	NA	bra	NA	Alluvisorex	9	1	8.99	15.38	6.39	2.1324398256	1.673965263096	1.46028758318353	43.473611	35.393889	-96.675345	-118.100278	4.395	2.4890896521
83873	Chiroptera	Vespertilionidae	NA	Antrozous	sp.	Antrozous	NA	bra	NA	Antrozous	9	1	11.47	13.68	2.21	7.2705925296	5.707415135736	2.69640362883601	43.613739	28.133333	-81.631667	-119.753889	0.92	7.0087281561
80337	Carnivora	Mephitidae	Mephitini	Pliogale	indet.	Pliogale	NA			Pliogale	5	1	8.27	13.68	5.41	2.191511628	1.72033662798	1.48037550236418	43.002222	34.613611	-97.636389	-118.836111	4.22	2.5289887464
80457	Carnivora	Amphicyonidae	Amphicyoninae	Ischyrocyon	gidleyi	Ischyrocyon	500368			Ischyrocyon	10	1	5.8	15.38	9.58	2.0244376359	1.5891835441815	1.42282733875197	43.119444	35.031944	-97.636389	-117.944444	3.12	2.2566847896
81237	Artiodactyla	Camelidae	Floridatragulinae	Floridatragulus	indet.	Floridatragulus	NA	bra	L2220	Floridatragulus	10	1	4.24	17.92	13.68	2.9194572537	2.2917739441545	1.70864193255931	42.826667	28.133333	-81.631667	-97.763889	2.84	3.1228744995
81258	Artiodactyla	Camelidae	Miolabinae	Nothotylopus	indet.	Nothotylopus	NA	mes	L2220	Nothotylopus	8	1	5.56	16.66	11.1	1.511712774	1.18669452759	1.22951729308701	42.826667	28.531389	-97.591389	-106.16666	2.035	1.6336068912
81374	Artiodactyla	Moschidae	Blastomerycinae	Longirostromeryx	wellsi	Longirostromeryx	NA	bra	L2220	Longirostromeryx	14	1	4.1	13.68	9.58	1.5875522253	1.2462284968605	1.25998104164309	43.119444	30.345	-96.031667	-106.120833	2.81	1.8378693576
81398	Artiodactyla	Dromomerycidae	Cranioceratidae	Procranioceras	skinneri	Procranioceras	81700	bra	L2220	Procranioceras	3	2	0	13.68	13.68	1.1693799495	0.9179632603575	1.0813787262102	54.5	42.712222	-97.636389	-105.681389	0	0.7757708193
81430	Artiodactyla	Antilocapridae	Merycodontinae	Meryceros	warreni	Meryceros	15700	hyp	L2220	Meryceros	22	1	5.56	16.66	11.1	1.9474461711	1.5287452443135	1.39550928735713	42.826667	35.031944	-97.636389	-117.926389	2.86333333333333	1.5895901187
81628	Perissodactyla	Equidae	Equinae	Pseudohipparion	indet.	Pseudohipparion	NA	hyp	L2323	Pseudohipparion	29	1	9.91	13.68	3.77	5.2886364696	4.151579628636	2.29970356124436	43.119444	27.49611	-78.644722	-106.120833	4.94	5.139150705
81750	Perissodactyla	Tapiridae		Tapiravus	polkensis	Tapiravus	NA	bra	L2202	Tapiravus	6	1	8.15	15.38	7.23	5.3793288864	4.222773175824	2.31933802762771	42.826667	27.49611	-76.501158	-104.984722	4.8375	5.4475847622
82723	Rodentia	Dipodidae	Sicistinae	Miosicista	angulus	Miosicista	NA	bra	NA	Miosicista	1	1	0	13.68	13.68	0	0	0	42.826667	42.826667	-97.636389	-97.636389	0	0
83725	Eulipotyphla	Talpidae	NA	Achlyoscapter	sp.	Achlyoscapter	NA	bra	NA	Achlyoscapter	5	1	13.17	15.38	2.21	3.4358722551	2.6971597202535	1.8536105996406	43.473611	30.267222	-96.675345	-117.781389	8.115	3.7046832084
83870	Chiroptera	Vespertilionidae	NA	Potamonycteris	biperforatus	Potamonycteris	NA	bra	NA	Potamonycteris	1	1	0	13.68	13.68	0	0	0	42.826667	42.826667	-97.636389	-97.636389	0	0
81454	Artiodactyla	Antilocapridae	Antilocaprinae	Plioceros	floblairi	Plioceros	NA	hyp	L2220	Plioceros	12	1	6.45	13.68	7.23	3.0323927718	2.380428325863	1.74137668865757	46.286667	34.795278	-96.675345	-118.100278	1.1	3.32999667
81836	Proboscidea	Gomphotheriidae		Eubelodon	morrilli	Eubelodon	NA	bra	R3300	Eubelodon	4	1	2.58	13.68	11.1	0.011766555	0.009236745675	0.108473752585591	42.91666667	42.421111	-98.156667	-100.064444	0.955	0.0054618993
81837	Proboscidea	Gomphotheriidae		Megabelodon	lulli	Megabelodon	NA	bra	R3300	Megabelodon	3	1	2.58	13.68	11.1	1.4585957109	1.1449976330565	1.20772335859666	42.6425	28.531389	-97.591389	-105.978611	0.955	1.0906105644
81489	Artiodactyla	Bovidae		Neotragocerus	improvisus	Neotragocerus	NA	hyp	L2220	Neotragocerus	7	2	5.02	7.23	2.21	5.073023898	3.98232375993	2.25233742987147	54.5	33.448457	-96.675345	-116.237651	2.48	5.684773869
81026	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	sp.	Platygonus	NA	bra	L2202	Platygonus	68	4	7.73	8.33	0.6	68.595602733	53.847548145405	8.28224623716296	47.0425	-38.01	-57.57	-123.028889	3.89571428571429	67.618781532
82696	Rodentia	Geomyidae	Geomyinae	Pliogeomys	russelli	Pliogeomys	NA	hyp	NA	Pliogeomys	7	1	3.46	7.23	3.77	2.0870492616	1.638333670356	1.44466233480353	43.613739	34.952778	-96.675345	-116.237651	1.065	2.3516057736
83701	Eulipotyphla	Talpidae	Gaillardiinae	Gaillardia	thompsoni	Gaillardia	NA	bra	NA	Gaillardia	3	1	7.29	13.68	6.39	2.6615171187	2.0892909381795	1.63141567931046	45.596389	35.824722	-96.675345	-118.784722	1.8225	2.7911611449
81368	Artiodactyla	Moschidae	Blastomerycinae	Parablastomeryx	indet.	Parablastomeryx	NA	bra	L2220	Parablastomeryx	5	2	6.14	17.24	11.1	12.313890783	9.666404264655	3.5091153846803	54.5	28.133333	-81.631667	-119.535833	5.53	12.6689425758
81449	Artiodactyla	Antilocapridae	Antilocaprinae	Proantilocapra	platycornea	Proantilocapra	NA	hyp	L2220	Proantilocapra	1	1	0	11.1	11.1	0	0	0	42.421111	42.421111	-98.156667	-98.156667	0	0
82178	Artiodactyla	Camelidae	Camelinae	Pleiolama	mckennai	Pleiolama	NA	mes	L2220	Pleiolama	17	2	7.33	11.1	3.77	10.0614937014	7.898272555599	3.17198576626693	42.815833	21.08333333	-81.82417	-119.408056	1.88	9.6368960241
83163	Rodentia	Muridae	Sigmodontinae	Abelmoschomys	indet.	Abelmoschomys	NA	bra	NA	Abelmoschomys	9	2	7.33	11.1	3.77	8.566618806	6.72479576271	2.92687867975425	45.596389	28.5	-82.36667	-123.028889	3.1725	9.4789839276
28532	Proboscidea	Gomphotheriidae		Amebelodon	indet.	Amebelodon	NA	bra	RMM00	Amebelodon	18	3	9.89	15.3	5.41	48.2294517705	37.8601196398425	6.9447427432915	46.286667	28.133333	97.25	-118.419167	2.535	52.275440232
81304	Artiodactyla	Camelidae	Camelinae	Alforjas	indet.	Alforjas	NA	mes	L2220	Alforjas	12	2	5.69	11.1	5.41	4.83439077	3.79499675445	2.198724805427	43.119444	20.56666	-96.675345	-114.076389	2.8825	5.0573035341
82799	Rodentia	Eomyidae	Eomyinae	Kansasimys	indet.	Kansasimys	NA	mes	NA	Kansasimys	3	1	1.94	8.33	6.39	0.3571180245	0.2803376492325	0.597593527826398	40.809868	35.683611	-96.675345	-102.329722	1.94	0.3736515744
83126	Rodentia	Muridae	Microtoscoptinae	Paramicrotoscoptes	hibbardi	Paramicrotoscoptes	NA	hyp	NA	Paramicrotoscoptes	5	1	1.1	8.33	7.23	0.8121707496	0.637554038436	0.901205165098381	43.746667	40.769167	-96.675345	-118.795	0.824999999999999	1.1871702414
83703	Eulipotyphla	Talpidae	Talpininae	Lemoynea	biradicularis	Lemoynea	NA	bra	NA	Lemoynea	3	1	1.1	8.33	7.23	0.0180847638	0.014196539583	0.134479603657953	40.809868	40.395	-96.675345	-100.257778	0.733333333333333	0.010793196
81023	Artiodactyla	Tayassuidae	Tayassuinae	Catagonus	indet.	Catagonus	NA	bra	R2M00	Catagonus	6	3	6.63	7.23	0.6	33.2196399405	26.0774173532925	5.76364814509873	40.395	-21.51	-64.7	-108.25	2.45	32.141940552
20371	Eulipotyphla	Soricidae	Soricinae	Paracryptotis	indet.	Paracryptotis	NA	bra	NA	Paracryptotis	5	1	4.56	8.33	3.77	2.687320989	2.109546976365	1.63930503232315	43.613739	32.715	-97.725278	-117.738611	1.55	2.9659431546
82483	Rodentia	Mylagaulidae	Mylagaulinae	Epigaulus	hatcheri	Epigaulus	NA	hyp	NA	Epigaulus	3	1	2.92	8.33	5.41	0.1380740544	0.108388132704	0.37158317292364	42.815833	37.371389	-97.725278	-99.785278	1.46	0.050663952
82730	Rodentia	Dipodidae	Zapodinae	Pliozapus	solus	Pliozapus	NA	bra	NA	Pliozapus	4	1	1.94	8.33	6.39	1.7441693847	1.3691729669895	1.3206700514133	45.596389	38.830278	-98.126111	-119.040278	0.97	1.5911807598
83151	Rodentia	Muridae	Neotominae	Onychomys	gidleyi	Onychomys	NA	hyp	NA	Onychomys	23	1	4.63	6.39	1.76	4.0609621728	3.187855305648	2.0151829129883	42.393056	29.910577	-95.060882	-121.468926	1.508	4.3119705132
83174	Rodentia	Muridae	Sigmodontinae	Calomys	indet.	Calomys	NA	bra	NA	Calomys	31	3	6.63	7.23	0.6	44.9964657261	35.3222255949885	6.70794049810372	42.815833	-21.51	-64.7	-121.468926	1.4925	44.557861536
80338	Carnivora	Mephitidae	NA	Martinogale	alveodens	Martinogale	294			Martinogale	6	1	8.27	13.68	5.41	6.5396960244	5.133661379154	2.55728293788544	42.815833	28.18222	-81.82417	-118.100278	0.73	6.482854323
80341	Carnivora	Mephitidae	NA	Buisnictis	schoffi	Buisnictis	334			Buisnictis	13	1	6.12	8.33	2.21	5.951930112	4.67226513792	2.43965778583801	47.0425	29.2775	-95.689444	-122.893056	2.21142857142857	5.9868946458
80344	Carnivora	Mephitidae	Mephitini	Brachyopsigale	dubius	Brachyopsigale	NA			Brachyopsigale	3	1	1.64	5.41	3.77	0.258888852	0.20322774882	0.508811214499052	42.815833	32.518611	-95.689444	-97.725278	0.82	0.137108088
80404	Carnivora	Mustelidae	Galictini	Trigonictis	indet.	Trigonictis	NA			Trigonictis	20	1	3.65	5.41	1.76	11.1248576064	8.733013221024	3.33539467026018	47.0425	27.366667	-77.01	-122.893056	1.49	11.4412510296
81485	Artiodactyla	Cervidae	Odocoilini	Bretzia	pseudalces	Bretzia	NA	bra	L2220	Bretzia	3	1	3.2	5.41	2.21	4.2145249563	3.3084020906955	2.05293082111892	47.0425	33.448457	-97.725278	-122.893056	1.58	4.591322082
83027	Lagomorpha	Leporidae	Archaeolaginae	Lepoides	lepoides	Lepoides	NA	hys	NA	Lepoides	4	1	2.62	6.39	3.77	1.9597363686	1.538393049351	1.39990584276229	42.815833	35.592222	-97.725278	-119.753889	1.885	1.8528664788
83118	Rodentia	Muridae	Cricetodontinae	Paronychomys	indet.	Paronychomys	NA	hyp	NA	Paronychomys	6	1	5.69	11.1	5.41	2.5587291762	2.008602403317	1.59960281826458	42.815833	32.621944	-97.725278	-118.100278	0.776	2.2341755547
83233	Rodentia	Muridae	Arvicolinae	Protopliophenacomys	parkeri	Protopliophenacomys	NA	hyp	NA	Protopliophenacomys	1	1	0	5.41	5.41	0	0	0	42.815833	42.815833	-97.725278	-97.725278	0	0
83721	Eulipotyphla	Talpidae	Talpinae	Scalopus	mcgrewi	Scalopus	NA	bra	NA	Scalopus	18	1	5.47	7.23	1.76	3.979732284	3.12408984294	1.99492663624505	42.815833	29.61667	-82.36667	-106.8333	1.1375	4.1207177907
83125	Rodentia	Muridae	Microtoscoptinae	Goniodontomys	disjunctus	Goniodontomys	NA	hyp	NA	Goniodontomys	3	1	1.94	8.33	6.39	0.2367701928	0.185864601348	0.486590374750673	43.746667	42.730278	-99.579444	-118.419167	0.420000000000001	0.5087365542
81473	Artiodactyla	Antilocapridae	Antilocaprinae	Capromeryx	arizonensis	Capromeryx	NA	hyp	L2220	Capromeryx	24	2	3.65	5.41	1.76	13.2327268938	10.387690611633	3.63768152726431	47.0425	21.01666667	-81.631667	-122.893056	1.35285714285714	13.0388904576
80210	Carnivora	Canidae	Caninae	Urocyon	progressus	Urocyon	NA			Urocyon	13	2	3.74	3.77	0.03	18.2029505283	14.2893161647155	4.26649159477667	40.809868	10.7952777777778	-72.2391666666667	-121.468926	1.3675	17.9218419849
80350	Carnivora	Mephitidae	Mephitini	Mephitis	mephitis	Mephitis	NA			Mephitis	2	1	0	3.77	3.77	0.0213461325	0.0167567140125	0.146103157050079	40.809868	39.055833	-95.689444	-96.675345	0	0.0194080392
80357	Carnivora	Mustelidae	Taxidiini	Taxidea	indet.	Taxidea	NA			Taxidea	20	2	3.65	5.41	1.76	6.213332448	4.87746597168	2.49265570185696	47.0425	28.5	-95.689444	-122.893056	2.338	6.3484593192
80365	Carnivora	Mustelidae	Lutrini	Satherium	piscinarium	Satherium	17383			Satherium	12	1	6.12	8.33	2.21	9.6131719386	7.546339971801	3.10051156079122	47.0425	28.133333	-81.631667	-122.893056	0.78	9.812986524
80536	Carnivora	Felidae	Machairodontinae	Meganteron	hesperus	Meganteron	NA			Meganteron	11	2	4.13	5.89	1.76	7.5360805092	5.915823199722	2.74519225359537	43.613739	28.18222	-81.82417	-121.468926	2.3275	8.4963447504
82702	Rodentia	Geomyidae	Geomyinae	Geomys	quinni	Geomys	NA	hys	NA	Geomys	66	2	4.06	5.41	1.35	6.5972745216	5.178860499456	2.56851601544549	40.809868	27.366667	-81.631667	-121.468926	1.17555555555556	6.7663383552
82736	Rodentia	Dipodidae	Zapodinae	Zapus	indet.	Zapus	NA	mes	NA	Zapus	12	1	2.01	3.77	1.76	4.0883529879	3.2093570955015	2.02196760307874	44.5	28.133333	-81.631667	-101.9	0.1125	4.138266591
83211	Rodentia	Muridae	Arvicolinae	Hibbardomys	skinneri	Hibbardomys	NA	hyp	NA	Hibbardomys	7	1	2.01	3.77	1.76	0.2888830944	0.226773229104	0.537478459475354	44.5	39.055833	-95.689444	-100	0.15	0.3169355472
83230	Rodentia	Muridae	Arvicolinae	Nebraskomys	mcgrewi	Nebraskomys	NA	hyp	NA	Nebraskomys	3	1	1.56	3.77	2.21	0.0459265275	0.0360523240875	0.214304753797017	40.809868	39.055833	-95.689444	-97.82139	1.17	0.0774116109
83241	Rodentia	Muridae	Arvicolinae	Pliolemmus	antiquus	Pliolemmus	NA	hyp	NA	Pliolemmus	3	1	0	3.77	3.77	0.0213461325	0.0167567140125	0.146103157050079	40.809868	39.055833	-95.689444	-96.675345	0	0.0194080392
83828	Eulipotyphla	Soricidae	Soricinae	Planisorex	dixonensis	Planisorex	NA	bra	NA	Planisorex	3	1	1.56	3.77	2.21	0.0213461325	0.0167567140125	0.146103157050079	40.809868	39.055833	-95.689444	-96.675345	0.52	0.033944355
83851	Eulipotyphla	Soricidae	Soricinae	Blarina	indet.	Blarina	NA	bra	NA	Blarina	4	1	0	2.21	2.21	2.1301222455	1.6721459627175	1.45949383194997	40.809868	29.61667	-82.36667	-97.82139	0	2.1419836722
80624	Condylarthra	incertae sedis		Protungulatum	donnae	Protungulatum	NA			Protungulatum	16	2	1.48	65.94	64.46	1.3148330508	1.032143944878	1.14666169849699	54.5	39.739167	-104.801944	-112.027031	1.26625	2.3662628352
80728	Condylarthra	Hyopsodontidae		Oxyprimus	indet.	Oxyprimus	NA	bra	R2200	Oxyprimus	12	2	4.02	65.94	61.92	1.67775057	1.31703419745	1.29528011256253	54.5	41.14555	-104.801944	-115	3.348	2.3882459634
80766	Condylarthra	Periptychidae		Mimatuta	indet.	Mimatuta	NA	bra	R2200	Mimatuta	9	2	0	65.94	65.94	1.1892290805	0.9335448281925	1.09051780384366	54.5	41.14555	-104.801944	-112.027031	0	2.0163944871
80770	Condylarthra	Periptychidae	Periptychinae	Ectoconus	symbolus	Ectoconus	NA	bra	R2M00	Ectoconus	12	1	1.79	65.94	64.15	0.427440132	0.33554050362	0.653789057724279	41.14555	36.25	-104.801944	-111.883333	0.711333333333329	0.5664875454
80778	Condylarthra	Periptychidae	Anisonchinae	Gillisonchus	gillianus	Gillisonchus	NA	bra	R2M00	Gillisonchus	7	1	1.48	65.94	64.46	0.22337973	0.17535308805	0.472630648604172	41.14555	36.25	-104.801944	-108.5	0.423846153846156	0.3623063976
80798	Condylarthra	Periptychidae	Anisonchinae	Oxyacodon	agapetillus	Oxyacodon	NA	bra	R2M00	Oxyacodon	19	2	1.48	65.94	64.46	1.6257251475	1.2761942407875	1.27503927292456	54.5	36.25	-104.801944	-112.027031	0.5	3.531260205
80830	Mesonychia	Mesonychidae	Triisodontinae	Eoconodon	indet.	Eoconodon	NA		S2100	Eoconodon	13	2	1.79	65.94	64.15	1.6257251475	1.2761942407875	1.27503927292456	54.5	36.25	-104.801944	-112.027031	0.823846153846148	3.22834842
82164	Condylarthra	Periptychidae		Maiorana	ferrisensis	Maiorana	NA	bra	R2M00	Maiorana	3	1	0.97	65.94	64.97	0	0	0	41.14555	41.14555	-104.801944	-104.801944	0.646666666666661	0.0013245075
83357	Multituberculata	Ptilodontidae	NA	Ptilodus	montanus	Ptilodus	NA	bra	NA	Ptilodus	64	2	8.59	65.94	57.35	5.2445026476	4.116934578366	2.29008791263567	54.5	29.81185	-97.763889	-115	3.6275	5.9589851166
83373	Multituberculata	Neoplagiaulacidae	NA	Mesodma	ambigua	Mesodma	NA	bra	NA	Mesodma	50	2	7.5	65.94	58.44	5.2445026476	4.116934578366	2.29008791263567	54.5	29.81185	-97.763889	-115	3.45454545454545	5.5156139316
83441	Multituberculata	Taeniolabididae	NA	Catopsalis	jpyneri	Catopsalis	NA	bra	NA	Catopsalis	24	2	4.02	65.94	61.92	2.29355415	1.80044000775	1.51444846396304	54.5	36.25	-104.801944	-115	2.61076923076922	3.7708728525
83479	Didelphimorphia	Didelphidae	Peradectinae	Thylacodon	pusillus	Thylacodon	NA	bra	NA	Thylacodon	6	1	1.48	65.94	64.46	0.9219865905	0.7237594735425	0.960201328107809	46.595805	36.25	-104.801944	-112.027031	0.918571428571425	0.9763850376
82166	Condylarthra	Periptychidae	Anisonchinae	Conacodon	delphae	Conacodon	NA	bra	R2M00	Conacodon	14	1	1.48	65.94	64.46	0.427440132	0.33554050362	0.653789057724279	41.14555	36.25	-104.801944	-111.883333	0.299999999999997	0.5381960652
80653	Condylarthra	Arctocyonidae		Loxolophus	hyattianus	Loxolophus	NA		R2300	Loxolophus	25	2	3.57	65.94	62.37	1.6257251475	1.2761942407875	1.27503927292456	54.5	36.25	-104.801944	-112.027031	2.27588235294117	3.5483814666
80816	Mesonychia	Mesonychidae	Triisodontinae	Oxyclaenus	cuspidatus	Oxyclaenus	NA		S2100	Oxyclaenus	20	2	1.79	65.94	64.15	1.6257251475	1.2761942407875	1.27503927292456	54.5	36.25	-104.801944	-112.027031	0.581333333333333	3.531260205
